Date,Time,Temperature(℃),Humidity(%),Precipitation (mm),Visibility(m),Wind speed(m/s),"Pavement temperature
(℃)"
2022/12/30,13:59,0.8,94,0,26025,2.2,6.2
2022/12/30,14:00,0.9,94,0,25105,2.2,6.7
2022/12/30,14:01,0.9,94,0,28393,2.5,6.3
2022/12/30,14:02,0.9,94,0,27339,2.6,6.2
2022/12/30,14:03,0.9,94,0,26172,2.5,6.1
2022/12/30,14:04,0.9,94,0,26648,2.4,6.1
2022/12/30,14:05,0.9,94,0,24476,2.5,5.9
2022/12/30,14:06,0.9,94,0,26909,2.4,5.9
2022/12/30,14:07,0.9,94,0,27257,2.2,6.5
2022/12/30,14:08,0.9,94,0,24026,2,7.3
2022/12/30,14:09,1,94,0,22321,1.7,7.9
2022/12/30,14:10,1.1,95,0,28110,1.9,7.9
2022/12/30,14:11,1.1,94,0,27043,2.3,7.5
2022/12/30,14:12,1.1,94,0,27363,2,7.6
2022/12/30,14:13,1.1,94,0,27378,1.9,7.7
2022/12/30,14:14,1.1,94,0,27580,2.1,7.6
2022/12/30,14:15,1.1,94,0,27755,2.3,7.2
2022/12/30,14:16,1.2,94,0,28256,2.5,6.9
2022/12/30,14:17,1.2,94,0,28749,2.3,7
2022/12/30,14:18,1.2,94,0,26330,2.2,7.7
2022/12/30,14:19,1.2,94,0,29533,2.2,7.3
2022/12/30,14:20,1.2,94,0,27875,2.1,7.2
2022/12/30,14:21,1.2,93,0,29207,2.5,6.9
2022/12/30,14:22,1.2,93,0,28257,2.6,6.9
2022/12/30,14:23,1.2,93,0,26781,2.3,6.6
2022/12/30,14:24,1.2,93,0,29353,2.4,6.6
2022/12/30,14:25,1.2,93,0,31074,2.6,6.6
2022/12/30,14:26,1.1,93,0,30530,2.9,6.6
2022/12/30,14:27,1.1,93,0,28857,2.9,6.8
2022/12/30,14:28,1.2,93,0,30751,2.9,7.4
2022/12/30,14:29,1.2,93,0,29809,3,7.5
2022/12/30,14:30,1.2,93,0,30061,2.9,7.5
2022/12/30,14:31,1.1,93,0,31071,2.8,7.1
2022/12/30,14:32,1.1,93,0,28850,2.6,7.1
2022/12/30,14:33,1.2,93,0,27418,2.5,7.9
2022/12/30,14:34,1.2,93,0,28991,2.6,7.9
2022/12/30,14:35,1.2,93,0,29410,2.6,8
2022/12/30,14:36,1.2,93,0,31683,2.6,7.7
2022/12/30,14:37,1.3,93,0,31889,2.5,7.1
2022/12/30,14:38,1.2,93,0,30784,2.8,6.6
2022/12/30,14:39,1.2,93,0,28115,3.2,6.1
2022/12/30,14:40,1.2,93,0,25399,2.9,6.1
2022/12/30,14:41,1.2,93,0,29772,2.8,6.9
2022/12/30,14:42,1.2,93,0,30148,3.1,6.9
2022/12/30,14:43,1.2,93,0,28938,2.8,6.4
2022/12/30,14:44,1.1,93,0,32153,2.4,6.4
2022/12/30,14:45,1.2,93,0,30250,2.3,6.5
2022/12/30,14:46,1.3,93,0,30591,2.3,7
2022/12/30,14:47,1.3,93,0,31548,2.8,7
2022/12/30,14:48,1.3,93,0,30525,2.9,7
2022/12/30,14:49,1.3,93,0,32035,2.8,7.1
2022/12/30,14:50,1.2,93,0,25268,3.2,7.1
2022/12/30,14:51,1.2,93,0,29758,3.3,6.8
2022/12/30,14:52,1.2,92,0,30605,3,6.7
2022/12/30,14:53,1.2,92,0,32189,2.5,7
2022/12/30,14:54,1.2,93,0,29195,2.5,7.2
2022/12/30,14:55,1.2,93,0,27703,2.7,7
2022/12/30,14:56,1.2,93,0,32797,2.5,7
2022/12/30,14:57,1.3,93,0,31758,2.6,7
2022/12/30,14:58,1.2,92,0,31822,2.8,6.8
2022/12/30,14:59,1.2,92,0,30800,3,6.6
2022/12/30,15:00,1.2,92,0,30765,2.9,6.6
2022/12/30,15:02,1.2,92,0,29455,2.6,6.7
2022/12/30,15:03,1.2,92,0,31893,2.7,6.4
2022/12/30,15:04,1.2,92,0,28750,2.9,6.6
2022/12/30,15:05,1.2,92,0,31751,2.5,6.6
2022/12/30,15:06,1.2,92,0,31455,2.5,6.8
2022/12/30,15:07,1.2,92,0,32240,2.8,7
2022/12/30,15:08,1.2,92,0,33138,2.7,7
2022/12/30,15:09,1.2,92,0,32011,2.9,6.6
2022/12/30,15:10,1.2,92,0,30071,2.8,6.2
2022/12/30,15:11,1.2,92,0,32105,2.5,6.2
2022/12/30,15:12,1.1,92,0,29416,2.7,6.4
2022/12/30,15:13,1.2,92,0,30519,2.7,6.4
2022/12/30,15:14,1.2,92,0,28942,2.6,6.5
2022/12/30,15:15,1.2,92,0,30102,2.3,6.6
2022/12/30,15:16,1.2,92,0,31408,2.2,6.6
2022/12/30,15:17,1.2,92,0,32056,2.6,6.2
2022/12/30,15:18,1.2,92,0,29690,3,5.3
2022/12/30,15:19,1.1,92,0,31486,2.7,5.3
2022/12/30,15:20,1.1,92,0,30521,2.3,6.1
2022/12/30,15:21,1.2,92,0,32994,2.4,6.7
2022/12/30,15:22,1.2,92,0,30645,2.6,6.4
2022/12/30,15:23,1.2,92,0,31560,3,5.2
2022/12/30,15:24,1.1,92,0,29125,3.1,4.7
2022/12/30,15:25,1.1,92,0,29893,3.1,5
2022/12/30,15:26,1.1,92,0,29813,3.2,5.2
2022/12/30,15:27,1.1,92,0,30985,3.1,5.4
2022/12/30,15:28,1.1,92,0,29661,2.7,5.6
2022/12/30,15:29,1.1,93,0,27386,2.5,6.5
2022/12/30,15:30,1.2,93,0,29125,2.7,6.5
2022/12/30,15:31,1.1,93,0,28155,3,6.1
2022/12/30,15:32,1.1,93,0,29228,3,6.2
2022/12/30,15:33,1.1,93,0,30254,3.1,6.3
2022/12/30,15:34,1.1,93,0,27805,3.2,6.5
2022/12/30,15:36,1.1,93,0,29285,2.5,6.5
2022/12/30,15:37,1.1,93,0,28839,2.6,6.4
2022/12/30,15:38,1.1,93,0,28263,2.8,6.2
2022/12/30,15:39,1.1,93,0,27843,2.7,5.8
2022/12/30,15:40,1.2,93,0,29479,2.7,5.7
2022/12/30,15:41,1.1,93,0,28843,3.3,5.6
2022/12/30,15:42,1.1,93,0,27882,3.3,6
2022/12/30,15:43,1.1,93,0,25498,3.1,6.2
2022/12/30,15:44,1.1,93,0,26548,2.6,6.2
2022/12/30,15:45,1.1,93,0,28322,1.7,6.7
2022/12/30,15:46,1.2,93,0,28170,1.8,6.7
2022/12/30,15:47,1.2,93,0,27759,2.4,6
2022/12/30,15:48,1.1,93,0,28006,2.8,5.2
2022/12/30,15:49,1.1,93,0,27180,2.8,4.8
2022/12/30,15:50,1.1,93,0,24600,2.9,4.9
2022/12/30,15:51,1.1,93,0,27273,2.9,5.2
2022/12/30,15:52,1.1,93,0,26979,2.8,5.5
2022/12/30,15:53,1,93,0,25937,2.8,5.5
2022/12/30,15:54,1,93,0,26356,2.6,5.4
2022/12/30,15:55,1.1,93,0,27443,2,5.5
2022/12/30,15:56,1.1,93,0,27516,2.5,5.5
2022/12/30,15:57,1,93,0,26042,2.9,4.1
2022/12/30,15:58,1,93,0,25517,2.5,4.1
2022/12/30,15:59,1,93,0,25779,2.7,4.5
2022/12/30,16:00,0.9,93,0,24938,3,4.5
2022/12/30,16:01,1,93,0,24347,2.9,5.8
2022/12/30,16:02,0.9,93,0,25609,2.7,6.3
2022/12/30,16:03,1,94,0,24974,2.5,6.5
2022/12/30,16:04,1,93,0,25272,2.7,6.5
2022/12/30,16:05,0.9,93,0,25850,2.7,6.4
2022/12/30,16:06,1,94,0,25206,2.5,6.4
2022/12/30,16:07,1,94,0,25480,2.7,6
2022/12/30,16:08,1,94,0,24596,2.7,5.9
2022/12/30,16:09,1,94,0,22885,2.9,5.8
2022/12/30,16:10,1,94,0,24903,3,5.9
2022/12/30,16:11,1,94,0,24758,2.9,5.9
2022/12/30,16:12,0.9,94,0,23590,3,5.3
2022/12/30,16:13,0.9,94,0,23332,3.5,5.3
2022/12/30,16:14,0.9,94,0,24074,3.4,5.4
2022/12/30,16:15,0.9,94,0,24448,3.1,5.5
2022/12/30,16:16,0.9,94,0,24689,2.8,5.5
2022/12/30,16:17,0.9,94,0,24171,2.6,5.3
2022/12/30,16:18,0.9,94,0,23499,2.4,5.2
2022/12/30,16:19,0.9,94,0,20170,2.4,5.2
2022/12/30,16:20,0.9,94,0,22085,2.4,5.2
2022/12/30,16:21,0.9,94,0,22724,2.3,5.1
2022/12/30,16:22,0.9,94,0,22895,2.7,4.7
2022/12/30,16:23,0.8,94,0,23196,3,4.7
2022/12/30,16:24,0.9,94,0,22912,2.8,4.7
2022/12/30,16:25,0.8,94,0,22878,2.9,5.2
2022/12/30,16:26,0.9,94,0,22781,2.9,5.3
2022/12/30,16:27,0.8,94,0,21916,2.3,5.4
2022/12/30,16:28,0.8,94,0,22355,2.3,5.6
2022/12/30,16:29,0.9,94,0,21895,2.8,5.6
2022/12/30,16:30,0.8,94,0,23107,2.8,4.8
2022/12/30,16:31,0.8,94,0,21988,2.9,4.4
2022/12/30,16:32,0.8,94,0,21177,3,4.1
2022/12/30,16:33,0.8,94,0,23512,2.5,4.1
2022/12/30,16:34,0.8,95,0,22690,2.4,4.5
2022/12/30,16:35,0.8,95,0,22158,2.6,4.5
2022/12/30,16:36,0.8,95,0,22447,2.8,4.4
2022/12/30,16:37,0.7,94,0,22266,2.7,4.4
2022/12/30,16:38,0.7,95,0,22432,2.2,4.5
2022/12/30,16:39,0.8,95,0,22566,1.9,4.9
2022/12/30,16:40,0.8,95,0,22102,1.7,5.2
2022/12/30,16:41,0.8,95,0,22505,2.1,5.3
2022/12/30,16:42,0.8,95,0,23025,2.4,5.1
2022/12/30,16:43,0.8,95,0,20518,2.2,5.1
2022/12/30,16:44,0.8,95,0,22459,2.1,4.7
2022/12/30,16:45,0.8,95,0,22500,2.3,4.5
2022/12/30,16:46,0.8,95,0,22584,2.2,4.7
2022/12/30,16:47,0.8,95,0,21462,2.5,4.6
2022/12/30,16:48,0.7,95,0,20896,2.7,4.3
2022/12/30,16:49,0.7,95,0,20632,2.7,3.8
2022/12/30,16:50,0.7,95,0,20888,2.9,3.8
2022/12/30,16:51,0.7,95,0,20769,2.5,4.1
2022/12/30,16:52,0.7,95,0,22366,2,4.5
2022/12/30,16:53,0.7,95,0,19673,2.1,5
2022/12/30,16:54,0.7,95,0,22188,2.5,4.8
2022/12/30,16:55,0.7,95,0,20622,2.3,4.7
2022/12/30,16:56,0.7,95,0,21049,2.1,4.4
2022/12/30,16:57,0.7,95,0,20069,2.4,4.1
2022/12/30,16:58,0.7,95,0,20565,2.2,3.9
2022/12/30,16:59,0.7,95,0,19425,2.2,3.7
2022/12/30,17:00,0.6,95,0,20257,2.7,3.5
2022/12/30,17:02,0.6,95,0,16163,2,4.2
2022/12/30,17:03,0.7,96,0,19679,1.9,5.6
2022/12/30,17:04,0.8,96,0,20915,2.1,5.6
2022/12/30,17:05,0.8,95,0,20286,2.3,4.6
2022/12/30,17:06,0.7,95,0,20929,2,3.8
2022/12/30,17:07,0.7,95,0,20520,2,3.5
2022/12/30,17:08,0.7,95,0,21145,2.2,3.4
2022/12/30,17:09,0.6,95,0,20249,2.1,3.5
2022/12/30,17:10,0.6,95,0,21461,1.6,3.8
2022/12/30,17:11,0.6,95,0,21790,1.3,4.3
2022/12/30,17:12,0.7,95,0,21480,1.6,4.5
2022/12/30,17:13,0.7,95,0,21176,1.7,4.2
2022/12/30,17:14,0.6,95,0,21612,2,3.7
2022/12/30,17:15,0.6,95,0,21459,2.4,3.5
2022/12/30,17:16,0.6,95,0,22937,2.3,3.1
2022/12/30,17:17,0.6,95,0,23051,2.3,3.3
2022/12/30,17:18,0.5,95,0,22240,1.9,3.5
2022/12/30,17:19,0.5,95,0,23138,1.9,3.7
2022/12/30,17:20,0.5,95,0,22299,1.8,4
2022/12/30,17:21,0.6,95,0,23462,1.3,4.2
2022/12/30,17:22,0.6,96,0,22865,1,4.3
2022/12/30,17:23,0.6,96,0,22685,1,4.3
2022/12/30,17:24,0.6,95,0,20623,1.2,4.1
2022/12/30,17:25,0.6,95,0,20727,1.6,3.8
2022/12/30,17:26,0.5,95,0,21760,1.6,3.6
2022/12/30,17:27,0.6,95,0,21822,1.2,3.7
2022/12/30,17:28,0.6,95,0,21921,0.8,4
2022/12/30,17:29,0.6,96,0,21312,0.4,4.4
2022/12/30,17:30,0.7,96,0,21524,0.6,4.4
2022/12/30,17:31,0.7,95,0,22488,0.8,4.4
2022/12/30,17:32,0.7,95,0,21959,0.7,4.4
2022/12/30,17:33,0.7,95,0,21132,0.9,4.2
2022/12/30,17:34,0.7,95,0,20316,1.6,3.7
2022/12/30,17:35,0.6,95,0,21907,1.8,3.3
2022/12/30,17:36,0.6,95,0,22955,1.3,3.3
2022/12/30,17:37,0.6,95,0,23151,0.9,3.9
2022/12/30,17:38,0.6,95,0,21957,0.8,3.9
2022/12/30,17:39,0.6,95,0,23447,0.9,3.9
2022/12/30,17:40,0.7,95,0,23990,0.8,4
2022/12/30,17:41,0.7,95,0,22680,1.1,4.1
2022/12/30,17:42,0.6,95,0,23145,1.4,3.6
2022/12/30,17:43,0.6,95,0,22601,1.6,3.4
2022/12/30,17:44,0.6,95,0,23873,1.7,2.9
2022/12/30,17:45,0.6,95,0,22287,1.5,2.9
2022/12/30,17:46,0.6,95,0,22777,1.5,3.2
2022/12/30,17:47,0.6,95,0,21347,1.1,3.5
2022/12/30,17:48,0.6,95,0,21377,1.2,3.5
2022/12/30,17:49,0.6,95,0,22542,1.3,3.3
2022/12/30,17:50,0.6,95,0,21446,0.9,3.6
2022/12/30,17:51,0.6,95,0,21543,0.9,3.6
2022/12/30,17:52,0.6,95,0,20424,1.2,3.3
2022/12/30,17:53,0.5,95,0,19903,1.8,2.8
2022/12/30,17:54,0.4,95,0,19604,1.9,2.4
2022/12/30,17:55,0.4,95,0,20519,1.6,2.2
2022/12/30,17:56,0.4,95,0,22197,1,2.4
2022/12/30,17:57,0.4,95,0,20677,1,3.1
2022/12/30,17:58,0.4,95,0,19556,1.4,3.1
2022/12/30,17:59,0.4,95,0,20194,1.5,2.9
2022/12/30,18:00,0.4,95,0,21691,1.3,2.9
2022/12/30,18:01,0.4,95,0,20055,1,2.9
2022/12/30,18:02,0.3,95,0,19767,1.2,2.9
2022/12/30,18:03,0.3,95,0,19902,1.6,2.6
2022/12/30,18:04,0.3,95,0,20478,1.2,2.6
2022/12/30,18:05,0.3,95,0,20334,0.8,2.9
2022/12/30,18:06,0.3,95,0,23145,0.5,3.3
2022/12/30,18:07,0.4,95,0,21410,0.3,3.7
2022/12/30,18:08,0.5,95,0,20018,0.5,3.7
2022/12/30,18:09,0.5,95,0,22503,0.4,3.6
2022/12/30,18:10,0.5,95,0,20548,0.1,3.5
2022/12/30,18:11,0.5,95,0,20878,0.3,3.5
2022/12/30,18:12,0.5,95,0,20791,0.5,3.3
2022/12/30,18:13,0.5,95,0,20567,0.3,3.3
2022/12/30,18:14,0.5,95,0,19385,0.2,3.2
2022/12/30,18:15,0.6,95,0,20587,0.4,3
2022/12/30,18:16,0.5,95,0,22598,0.4,3
2022/12/30,18:17,0.5,95,0,21329,0.3,3.1
2022/12/30,18:18,0.5,95,0,22627,0.3,3.2
2022/12/30,18:19,0.5,95,0,19945,0.5,3.1
2022/12/30,18:20,0.6,95,0,21410,0.6,2.7
2022/12/30,18:21,0.5,95,0,21840,0.3,2.7
2022/12/30,18:22,0.6,95,0,19791,0.1,2.8
2022/12/30,18:23,0.6,95,0,17718,0.3,3.1
2022/12/30,18:24,0.6,95,0,21110,0.3,3.1
2022/12/30,18:25,0.6,95,0,18274,0.6,3.1
2022/12/30,18:26,0.6,95,0,19757,0.9,2.5
2022/12/30,18:27,0.5,95,0,16429,0.9,2.5
2022/12/30,18:28,0.5,95,0,15708,1.1,2.2
2022/12/30,18:29,0.4,95,0,15217,1.3,2.1
2022/12/30,18:30,0.4,95,0,15926,1.1,2.1
2022/12/30,18:31,0.4,95,0,15489,1,2.3
2022/12/30,18:32,0.4,95,0,14944,0.8,2.3
2022/12/30,18:33,0.3,95,0,16499,0.7,2.3
2022/12/30,18:34,0.4,95,0,19026,0.5,2.8
2022/12/30,18:35,0.4,95,0,21604,0.3,3.1
2022/12/30,18:36,0.5,95,0,17201,0.3,3.3
2022/12/30,18:37,0.5,95,0,14609,0.7,3.3
2022/12/30,18:38,0.4,95,0,15610,0.9,2.6
2022/12/30,18:39,0.4,95,0,19066,0.5,2.6
2022/12/30,18:40,0.4,95,0,17489,0.4,2.8
2022/12/30,18:41,0.5,95,0,16114,0.5,2.8
2022/12/30,18:42,0.4,95,0,17947,0.9,2.4
2022/12/30,18:43,0.4,95,0,16805,1.1,2.4
2022/12/30,18:44,0.4,95,0,15707,1.1,2.4
2022/12/30,18:45,0.4,95,0,18402,1.2,2.4
2022/12/30,18:46,0.3,95,0,16243,0.8,2.6
2022/12/30,18:47,0.3,95,0,12518,0.8,2.6
2022/12/30,18:48,0.3,95,0,15662,1.2,2.2
2022/12/30,18:49,0.2,95,0,14497,1,2
2022/12/30,18:50,0.2,95,0,14777,1.1,2.1
2022/12/30,18:51,0.2,95,0,13672,1.2,1.9
2022/12/30,18:52,0.2,95,0,14894,1.1,1.8
2022/12/30,18:53,0.2,95,0,15149,0.9,2.2
2022/12/30,18:54,0.2,95,0,15571,0.5,2.5
2022/12/30,18:55,0.2,95,0,16338,0.2,2.7
2022/12/30,18:56,0.2,95,0,14868,0.7,2.7
2022/12/30,18:57,0.2,95,0,13551,1.2,2.5
2022/12/30,18:58,0.2,95,0,13760,1.4,2.3
2022/12/30,18:59,0.2,95,0,14793,1.2,2.3
2022/12/30,19:00,0.2,95,0,16468,0.6,2.5
2022/12/30,19:01,0.2,95,0,14828,0.7,2.6
2022/12/30,19:02,0.2,95,0,12483,1.3,2.5
2022/12/30,19:03,0.2,95,0,12250,1.2,2.3
2022/12/30,19:04,0.2,95,0,14437,0.9,2.4
2022/12/30,19:05,0.2,95,0,15056,0.7,2.5
2022/12/30,19:06,0.2,95,0,14462,0.5,2.6
2022/12/30,19:07,0.2,95,0,13448,0.5,2.6
2022/12/30,19:08,0.2,95,0,11865,0.8,2.5
2022/12/30,19:09,0.2,95,0,11551,1.2,2.4
2022/12/30,19:10,0.2,95,0,11098,1.3,2.3
2022/12/30,19:11,0.1,95,0,13449,1.2,2.2
2022/12/30,19:12,0.1,95,0,14598,0.9,2.2
2022/12/30,19:13,0.1,95,0,12867,0.8,2.6
2022/12/30,19:14,0.1,95,0,11998,0.6,2.6
2022/12/30,19:15,0.2,95,0,13967,0.5,2.5
2022/12/30,19:16,0.2,96,0,12165,0.5,2.5
2022/12/30,19:17,0.2,95,0,10370,1,2.6
2022/12/30,19:18,0.1,95,0,9256,1.3,2.2
2022/12/30,19:19,0.1,95,0,11286,1.2,2
2022/12/30,19:20,0.1,95,0,8539,1.2,2
2022/12/30,19:21,0.1,95,0,7602,1,2.1
2022/12/30,19:22,0,95,0,10142,0.9,2.1
2022/12/30,19:23,0,96,0,13488,0.6,2.5
2022/12/30,19:24,0.1,96,0,12981,0.5,2.7
2022/12/30,19:25,0.1,96,0,11695,0.3,2.8
2022/12/30,19:26,0.2,96,0,8991,0.4,2.8
2022/12/30,19:27,0.2,96,0,4756,1,2.4
2022/12/30,19:28,0.1,96,0,6489,1.3,2
2022/12/30,19:29,0.1,96,0,7698,0.8,2
2022/12/30,19:30,0.1,96,0,9870,0.3,2.1
2022/12/30,19:31,0.1,96,0,4901,0.7,2.3
2022/12/30,19:32,0.1,96,0,4068,1.6,1.9
2022/12/30,19:33,0,96,0,6169,1.8,1.6
2022/12/30,19:34,0,96,0,9828,1,1.7
2022/12/30,19:35,0,96,0,6717,0.6,2.4
2022/12/30,19:36,0,96,0,5703,0.5,2.4
2022/12/30,19:37,0,96,0,7678,0.4,2.3
2022/12/30,19:38,0.1,96,0,5664,0.5,2.3
2022/12/30,19:39,0.1,96,0,4019,0.9,2.3
2022/12/30,19:40,0.1,96,0,5261,0.9,2.1
2022/12/30,19:41,0,96,0,2917,0.5,2
2022/12/30,19:42,0.1,96,0,2751,0.9,1.9
2022/12/30,19:43,0,96,0,3905,0.9,1.5
2022/12/30,19:44,0,96,0,6982,0.4,1.9
2022/12/30,19:45,0,96,0,8672,0.3,2.8
2022/12/30,19:46,0.1,96,0,3914,0.4,2.8
2022/12/30,19:47,0.1,96,0,2395,0.5,2.6
2022/12/30,19:48,0.1,96,0,4362,0.7,2.3
2022/12/30,19:49,0.1,96,0,2501,0.6,2.3
2022/12/30,19:50,0.1,96,0,1576,0.6,2.2
2022/12/30,19:51,0.1,96,0,1766,0.8,1.9
2022/12/30,19:52,0,96,0,1593,0.9,1.8
2022/12/30,19:53,0,96,0,2401,0.8,1.8
2022/12/30,19:54,0,96,0,2957,0.6,1.8
2022/12/30,19:55,0,96,0,5620,0.3,2.1
2022/12/30,19:56,0,96,0,5055,0.1,2.5
2022/12/30,19:57,0.1,96,0,4049,0.3,2.5
2022/12/30,19:58,0,96,0,2994,0.5,2.4
2022/12/30,19:59,0,96,0,2104,0.3,2.3
2022/12/30,20:00,0.1,96,0,2475,0.3,2.2
2022/12/30,20:01,0,96,0,1637,0.3,2.2
2022/12/30,20:02,0,96,0,1478,0.9,2.1
2022/12/30,20:03,0,96,0,1213,1.6,1.6
2022/12/30,20:04,0,96,0,1173,1.4,1.2
2022/12/30,20:05,0,96,0,1232,1.4,1.1
2022/12/30,20:06,-0.1,96,0,3020,1.2,1.2
2022/12/30,20:07,0,96,0,1734,0.6,2
2022/12/30,20:08,0,97,0,1643,0.4,2
2022/12/30,20:09,0,97,0,1390,0.2,2
2022/12/30,20:10,0,97,0,1008,0.3,1.9
2022/12/30,20:11,0,96,0,1227,0.9,1.7
2022/12/30,20:12,0,96,0,988,1.1,1.7
2022/12/30,20:13,0,96,0,975,1.2,1.5
2022/12/30,20:14,-0.1,96,0,1318,1.1,1.5
2022/12/30,20:15,-0.1,97,0,1505,0.6,1.7
2022/12/30,20:16,-0.1,97,0,987,0.4,1.9
2022/12/30,20:17,-0.1,97,0,1387,0.2,1.9
2022/12/30,20:18,0,97,0,1527,0.3,2.2
2022/12/30,20:19,0,97,0,3784,0.4,2.2
2022/12/30,20:20,0,97,0,2761,0.2,2.5
2022/12/30,20:21,0,97,0,1730,0.3,2.5
2022/12/30,20:22,0,97,0,1241,0.7,2.5
2022/12/30,20:23,0,97,0,2024,1.1,2.1
2022/12/30,20:24,0,97,0,2219,0.9,2
2022/12/30,20:25,0,97,0,2378,0.5,2.1
2022/12/30,20:26,0,97,0,1512,0.4,2.1
2022/12/30,20:27,0,97,0,1197,0.6,2
2022/12/30,20:28,0,97,0,1526,0.6,1.8
2022/12/30,20:29,0,97,0,1123,0.4,1.8
2022/12/30,20:30,0,97,0,1043,0.8,1.4
2022/12/30,20:31,0,97,0,1004,1.1,1.1
2022/12/30,20:32,-0.1,97,0,869,0.9,1.1
2022/12/30,20:33,-0.1,97,0,928,0.6,1.1
2022/12/30,20:34,-0.1,97,0,852,0.7,1.4
2022/12/30,20:35,-0.1,97,0,1939,0.7,1.4
2022/12/30,20:36,-0.1,97,0,1723,0.5,1.9
2022/12/30,20:37,-0.1,97,0,872,0.8,1.8
2022/12/30,20:38,-0.1,97,0,983,1,1.6
2022/12/30,20:39,-0.1,97,0,1069,0.6,1.4
2022/12/30,20:40,-0.1,97,0,838,1,1.4
2022/12/30,20:41,-0.2,97,0,1085,1.5,1.2
2022/12/30,20:42,-0.2,97,0,1270,1,1.3
2022/12/30,20:43,-0.1,97,0,1010,0.9,1.7
2022/12/30,20:44,-0.1,97,0,1174,1.2,1.8
2022/12/30,20:45,-0.1,97,0,960,0.9,1.8
2022/12/30,20:46,-0.2,97,0,1039,1.1,1.6
2022/12/30,20:47,-0.2,97,0,1014,1.5,1.5
2022/12/30,20:48,-0.2,97,0,1153,1.5,1.6
2022/12/30,20:49,-0.2,97,0,1080,1.3,1.6
2022/12/30,20:50,-0.2,97,0,1031,0.9,1.6
2022/12/30,20:51,-0.2,98,0,1334,0.9,1.8
2022/12/30,20:52,-0.2,98,0,1012,0.7,1.8
2022/12/30,20:53,-0.1,98,0,997,0.6,1.6
2022/12/30,20:54,-0.2,98,0,1084,0.7,1.5
2022/12/30,20:55,-0.2,98,0,1299,1,1.4
2022/12/30,20:56,-0.2,98,0,919,1,1.4
2022/12/30,20:57,-0.1,98,0,894,1,1.4
2022/12/30,20:58,-0.2,98,0,869,1,1.2
2022/12/30,20:59,-0.2,98,0,753,0.8,1.2
2022/12/30,21:00,-0.2,98,0,971,0.6,1.3
2022/12/30,21:01,-0.2,98,0,895,0.7,1.4
2022/12/30,21:02,-0.2,98,0,881,1.2,1.4
2022/12/30,21:03,-0.2,98,0,984,1,1.5
2022/12/30,21:04,-0.2,98,0,994,0.5,1.5
2022/12/30,21:05,-0.2,98,0,1129,0.5,1.7
2022/12/30,21:06,-0.2,98,0,1086,0.4,1.6
2022/12/30,21:07,-0.2,98,0,1011,0.4,1.6
2022/12/30,21:08,-0.2,98,0,1223,0.6,1.4
2022/12/30,21:09,-0.2,98,0,1858,0.9,1.4
2022/12/30,21:10,-0.2,98,0,1421,0.8,1.6
2022/12/30,21:11,-0.2,98,0,1182,0.7,1.6
2022/12/30,21:12,-0.2,98,0,1627,0.6,1.4
2022/12/30,21:13,-0.2,98,0,1074,0.5,1.5
2022/12/30,21:14,-0.2,98,0,1389,0.6,1.5
2022/12/30,21:15,-0.2,98,0,1395,0.5,1.7
2022/12/30,21:16,-0.2,98,0,1011,0.6,1.8
2022/12/30,21:17,-0.2,98,0,1228,0.8,1.5
2022/12/30,21:18,-0.2,98,0,1794,0.6,1.2
2022/12/30,21:19,-0.2,98,0,1354,0.3,1.4
2022/12/30,21:20,-0.2,98,0,1874,0.2,1.6
2022/12/30,21:21,-0.2,98,0,2317,0.4,1.8
2022/12/30,21:22,-0.2,98,0,2300,0.9,1.8
2022/12/30,21:23,-0.2,98,0,1812,1.1,1.7
2022/12/30,21:24,-0.2,98,0,2277,1,1.4
2022/12/30,21:25,-0.2,98,0,2351,1.1,1.4
2022/12/30,21:26,-0.2,97,0,2481,1,1.4
2022/12/30,21:27,-0.2,98,0,2775,0.6,1.7
2022/12/30,21:28,-0.2,98,0,3917,0.8,1.9
2022/12/30,21:29,-0.2,98,0,3662,0.5,2
2022/12/30,21:30,-0.2,98,0,3812,0.1,2
2022/12/30,21:31,-0.1,98,0,3094,0.3,1.8
2022/12/30,21:32,-0.1,98,0,3591,0.7,1.6
2022/12/30,21:33,-0.2,98,0,2627,0.8,1.5
2022/12/30,21:34,-0.2,98,0,2211,0.6,1.1
2022/12/30,21:35,-0.2,98,0,1465,0.6,0.9
2022/12/30,21:36,-0.3,97,0,1659,0.9,0.7
2022/12/30,21:37,-0.3,97,0,1650,0.8,0.7
2022/12/30,21:38,-0.3,97,0,1186,1.2,0.7
2022/12/30,21:39,-0.3,97,0,1931,1.8,0.3
2022/12/30,21:40,-0.4,98,0,2333,1.1,1
2022/12/30,21:41,-0.4,98,0,1872,0.6,1.1
2022/12/30,21:42,-0.4,98,0,2218,0.8,1.1
2022/12/30,21:43,-0.4,98,0,2503,1.5,0.9
2022/12/30,21:44,-0.4,98,0,2560,1.6,0.9
2022/12/30,21:45,-0.4,98,0,2545,0.9,1.3
2022/12/30,21:46,-0.3,98,0,2313,0.9,1.5
2022/12/30,21:47,-0.4,98,0,2531,1.1,1.4
2022/12/30,21:48,-0.4,98,0,2189,1,1.3
2022/12/30,21:49,-0.4,98,0,1930,1.4,1.3
2022/12/30,21:50,-0.4,98,0,1653,1.7,0.7
2022/12/30,21:51,-0.5,98,0,1575,1.7,0.6
2022/12/30,21:52,-0.5,98,0,2062,1.8,0.6
